#	url	title	authors	journal	year
12	"http://sci-hub.cc/10.1038/81208"	"Streptogramin-based gene regulation systems for mammalian cells"	"Nat. Biotechnol"	"Fussenegger, M, Morris, RP, Fux, C, Rimann, M, von Stockar, B, Thompson, CJ, Bailey, JE"	"2000"
13	"http://sci-hub.cc/10.1016/j"	"Adoptive T cell transfer for cancer immunotherapy in the era of synthetic biology"	"Immunity"	"Kalos, M, June, CH"	"2013"
14	"http://sci-hub.cc/10.1007/s00262"	"Engineered T cells for cancer therapy"	"Cancer Immunol. Immunother"	"June, CH, Maus, MV, Plesa, G, Johnson, LA, Zhao, Y, Levine, BL, Grupp, SA, Porter, DL"	"2014"
15	"http://sci-hub.cc/10.1016/j.tibtech.2012.11.006"	"From gene switches to mammalian designer cells: present and future prospects"	"Trends Biotechnol"	"Auslander, S, Fussenegger, M."	"2013"
16	"http://sci-hub.cc/10.1126/science.1206843"	"Synthetic biology moving into the clinic"	"Science"	"Ruder, WC, Lu, T, Collins, JJ"	"2011"
17	"http://sci-hub.cc/10.1038/nrmicro3239"	"A brief history of synthetic biology"	"Nat. Rev. Microbiol"	"Cameron, DE, Bashor, CJ, Collins, JJ"	"2014"
18	"http://sci-hub.cc/10.1038/nrg2775"	"Synthetic biology: applications come of age"	"Nat. Rev. Genet"	"Khalil, AS, Collins, JJ"	"2010"
19	"19"	"Engineering the ABA plant stress pathway for regulation of induced proximity"	"Sci. Signal"	"Liang, FS, Ho, WQ, Crabtree, GR"	"2011"
20	"http://sci-hub.cc/10.1038/nbt1021"	"Gas-inducible transgene expression in mammalian cells and mice"	"Nat. Biotechnol"	"Weber, W, Rimann, M, Spielmann, M, Keller, B, Daoud-El Baba, M, Aubel, D, Weber, CC, Fussenegger, M."	"2004"
21	"21"	"An engineered L-arginine sensor of Chlamydia pneumoniae enables arginineadjustable transcription control in mammalian cells and mice"	"Nucleic Acids Res"	"Hartenbach, S, Daoud-El Baba, M, Weber, W, Fussenegger, M. 2007"	"e136"
22	"http://sci-hub.cc/10.1016/j.ymben.2013.11.003"	"Bile acid-controlled transgene expression in mammalian cells and mice"	"Metab. Eng"	"Rossger, K, Charpin-El-Hamri, G, Fussenegger, M."	"2014"
23	"http://sci-hub.cc/10.1093/nar/gkm466"	"Vitamin H-regulated transgene expression in mammalian cells"	"Nucleic Acids Res"	"Weber, W, Bacchus, W, Daoud-El Baba, M, Fussenegger, M."	"2007"
24	"http://sci-hub.cc/10.1016/j.ymben.2008.12.001"	"A biotin-triggered genetic switch in mammalian cells and mice"	"Metab. Eng"	"Weber, W, Lienhart, C, Baba, MD, Fussenegger, M. 2009"	"2008"
25	"25"	"Rapid blue-lightmediated induction of protein interactions in living cells"	"Nat. Methods"	"Kennedy, MJ, Hughes, RM, Peteya, LA, Schwartz, JW, Ehlers, MD, Tucker, CL"	"2010"
26	"http://sci-hub.cc/10.1093/nar/gku545"	"Antagonistic control of a dual-input mammalian gene switch by food additives"	"Nucleic Acids Res"	"Xie, M, Ye, H, Hamri, GC, Fussenegger, M."	"2014"
27	"http://sci-hub.cc/10.1186/1472"	"The cumate gene-switch: a system for regulated expression in mammalian cells"	"BMC Biotechnol"	"Mullick, A"	"2006"
28	"http://sci-hub.cc/10.1073/pnas.93.8.3346"	"Ecdysone-inducible gene expression in mammalian cells and transgenic mice"	"Proc. Natl Acad. Sci. USA"	"No, D, Yao, TP, Evans, RM"	"1996"
29	"http://sci-hub.cc/10.1111/j"	"The influence of heterodimer partner ultraspiracle/ retinoid X receptor on the function of ecdysone receptor"	"FEBS J"	"Palli, SR, Kapitskaya, MZ, Potter, DW"	"2005"
30	"http://sci-hub.cc/10.1093/nar"	"A synthetic mammalian electro-genetic transcription circuit"	"Nucleic Acids Res"	"Weber, W, Luzi, S, Karlsson, M, Sanchez-Bustamante, CD, Frey, U, Hierlemann, A, Fussenegger, M. 2009"	"e33"
31	"http://sci-hub.cc/10.1002/bit.24807"	"Orthogonal control of endogenous gene expression in mammalian cells using synthetic ligands"	"Biotechnol. Bioeng"	"Liang, J, McLachlan, MJ, Zhao, H."	"2013"
32	"http://sci-hub.cc/10.1038/nbt731"	"Macrolide-based transgene control in mammalian cells and mice"	"Nat. Biotechnol"	"Weber, W"	"2002"
33	"http://sci-hub.cc/10.1073/pnas"	"A synthetic mammalian gene circuit reveals antituberculosis compounds"	"Proc. Natl Acad. Sci. USA"	"Weber, W, Schoenmakers, R, Keller, B, Gitzinger, M, Grau, T, Daoud-El Baba, M, Sander, P, Fussenegger, M. 2008"	"N/A"
34	"http://sci-hub.cc/10.1073/pnas.90.5.1657"	"A selective transcriptional induction system for mammalian cells based on Gal4-estrogen receptor fusion proteins"	"Proc. Natl Acad. Sci. USA"	"Braselmann, S, Graninger, P, Busslinger, M. 1993"	"N/A"
35	"35"	"Positive and negative regulation of gene expression in eukaryotic cells with an inducible transcriptional regulator"	"Gene Therapy"	"Wang, Y, Xu, J, Pierson, T, O0Malley, BW, Tsai, SY"	"1997"
36	"36"	"A regulatory system for use in gene-transfer"	"Proc. Natl Acad. Sci. USA"	"Wang, YL, Omalley, BW, Tsai, SY, Omalley, BW"	"1994"
37	"http://sci-hub.cc/10.1073/pnas.94.15.7825"	"Inducible gene expression and protein translocation using nontoxic ligands identified by a mammalian three-hybrid screen"	"Proc. Natl Acad. Sci. USA"	"Liberles, SD, Diver, ST, Austin, DJ, Schreiber, SL"	"1997"
38	"http://sci-hub.cc/10.1074/jbc.272.20.13060"	"Thyroid hormonemediated enhancement of heterodimer formation between thyroid hormone receptor beta and retinoid X receptor"	"J. Biol. Chem"	"Collingwood, TN, Butler, A, Tone, Y, Clifton-Bligh, RJ, Parker, MG, Chatterjee, VK"	"1997"
39	"http://sci-hub.cc/10.1089/104303403322542266"	"A coumermycin/novobiocin-regulated gene expression system"	"Hum. Gene Therapy"	"Zhao, HF, Boyd, J, Jolicoeur, N, Shen, SH"	"2003"
40	"http://sci-hub.cc/10.1016/S1525-0016(02"	"Long-term and tight control of gene expression in mouse skeletal muscle by a new hybrid human transcription factor"	"Mol. Therapy J. Am. Soc. Gene Therapy"	"Roscilli, G, Rinaudo, CD, Cimino, M, Sporeno, E, Lamartina, S, Ciliberto, G, Toniatti, C."	"2002"
41	"http://sci-hub.cc/10.1093/nar/gkr829"	"Rational design of a small molecule-responsive intramer controlling transgene expression in mammalian cells"	"Nucleic Acids Res"	"Auslander, D, Wieland, M, Auslander, S, Tigges, M, Fussenegger, M."	"2011"
42	"http://sci-hub.cc/10.1093/nar/19.17.4647"	"Analysis of inducers of the E. coli lac repressor system in mammalian cells and whole animals"	"Nucleic acids Res"	"Wyborski, DL, Short, JM"	"1991"
43	"43"	"The inducible lac operator - repressor system is functional in mammalian cells"	"Cell"	"Hu, MC, Davidson, N. 1987"	"N/A"
44	"44"	"Combination of derepression of the lac operator - repressor system with positive induction by glucocorticoid and metal ions provides a high-level-inducible gene expression system based on the human metallothionein-iia promoter"	"Mol. Cell Biol"	"Hu, MC, Davidson, NA"	"1990"
45	"http://sci-hub.cc/10.1016/0092"	"Lac repressor can regulate expression from a hybrid sv40 early promoter containing a lac operator in animal cells"	"Cell"	"Brown, M, Figge, J, Hansen, U, Wright, C, Jeang, KT, Khoury, G, Livingston, DM, Roberts TM"	"1987"
46	"46"	"The lac operator - repressor system is functional in the mouse"	"Genes Dev"	"Cronin, CA, Gluba, W, Scrable, H. 2001"	"N/A"
47	"http://sci-hub.cc/10.1038/nbt.1569"	"Induction of protein - protein interactions in live cells using light"	"Nat. Biotechnol"	"Yazawa, M, Sadaghiani, AM, Hsueh, B, Dolmetsch, RE"	"2009"
48	"http://sci-hub.cc/10.1038/nmeth.1892"	"Spatiotemporal control of gene expression by a light-switchable transgene system"	"Nat. Methods"	"Wang, X, Chen, X, Yang, Y."	"2012"
49	"http://sci-hub.cc/10.1093/nar/gni107"	"A novel mammalian expression system derived from components coordinating nicotine degradation in Arthrobacter nicotinovorans pAO1"	"Nucleic Acids Res"	"Malphettes, L, Weber, CC, El-Baba, MD, Schoenmakers, RG, Aubel, D, Weber, W, Fussenegger, M. 2005"	"e107"
50	"http://sci-hub.cc/10.1016/j.ymthe.2004.02.013"	"Stringent rosiglitazone-dependent gene switch in muscle cells without effect on myogenic differentiation"	"Mol. Therapy"	"Tascou, S, Sorensen, TK, Glenat, V, Wang, M, Lakich, MM, Darteil, R, Vigne, E, Thuillier, V."	"2004"
51	"http://sci-hub.cc/10.1073/pnas.0901501106"	"Controlling transgene expression in subcutaneous implants using a skin lotion containing the apple metabolite phloretin"	"Proc. Natl Acad. Sci. USA"	"Gitzinger, M, Kemmer, C, El-Baba, MD, Weber, W, Fussenegger, M."	"2009"
52	"http://sci-hub.cc/10.1016/j.ymben.2005.12.004"	"A genetic redox sensor for mammalian cells"	"Metab. Eng"	"Weber, W, Link, N, Fussenegger, M. 2006"	"2005"
53	"http://sci-hub.cc/10.1093/nar/gng071"	"Streptomyces-derived quorumsensing systems engineered for adjustable transgene expression in mammalian cells and mice"	"Nucleic acids Res"	"Weber, W"	"2003"
54	"http://sci-hub.cc/10.1093/nar/gkt405"	"Synthetic mammalian trigger-controlled bipartite transcription factors"	"Nucleic Acids Res"	"Folcher, M, Xie, M, Spinnler, A, Fussenegger, M."	"2013"
55	"55"	"Conditional human VEGFmediated vascularization in chicken embryos using a novel temperature-inducible gene regulation (TIGR) system"	"Nucleic Acids Res"	"Weber, W"	"2003"
56	"http://sci-hub.cc/10.1038/sj.embor"	"A novel, inducible, eukaryotic gene expression system based on the quorum-sensing transcription factor TraR"	"EMBO Rep"	"Neddermann, P, Gargioli, C, Muraglia, E, Sambucini, S, Bonelli, F, De Francesco, R, Cortese, R."	"2003"
57	"http://sci-hub.cc/10.1073/pnas.130192197"	"Exploring the sequence space for tetracycline-dependent transcriptional activators: novel mutations yield expanded range and sensitivity"	"Proc. Natl Acad. Sci. USA"	"Urlinger, S, Baron, U, Thellmann, M, Hasan, MT, Bujard, H, Hillen, W."	"2000"
58	"http://sci-hub.cc/10.1038/nbt.2351"	"Synthetic two-way communication between mammalian cells"	"Nat. Biotechnol"	"Bacchus, W, Lang, M, El-Baba, MD, Weber, W, Stelling, J, Fussenegger, M."	"2012"
59	"59"	"Self-sufficient control of urate homeostasis in mice by a synthetic circuit"	"Nat. Biotechnol"	"Kemmer, C, Gitzinger, M, Daoud-El Baba, M, Djonov, V, Stelling, J, Fussenegger, M."	"2010"
60	"http://sci-hub.cc/10.1093/nar/gkr1251"	"The food additive vanillic acid controls transgene expression in mammalian cells and mice"	"Nucleic Acids Res"	"Gitzinger, M, Kemmer, C, Fluri, DA, El-Baba, MD, Weber, W, Fussenegger, M. 2012"	"e37"
61	"http://sci-hub.cc/10.1038/gt"	"Drug-inducible and simultaneous regulation of endogenous genes by single-chain nuclear receptorbased zinc-finger transcription factor gene switches"	"Gene Therapy"	"Magnenat, L, Schwimmer, LJ, Barbas, III CF"	"2008"
62	"http://sci-hub.cc/10.1038/nm0996-1028"	"A humanized system for pharmacologic control of gene expression"	"Nature Med"	"Rivera, VM"	"1996"
63	"63"	"Chemically regulated zinc finger transcription factors"	"J. Biol. Chem"	"Beerli, RR, Schopfer, U, Dreier, B, Barbas, III"	"2000"
64	"http://sci-hub.cc/10.1038/gt.2011.112"	"Benzoate X receptor zinc-finger gene switches for drug-inducible regulation of transcription"	"Gene Therapy"	"Schwimmer, LJ, Gonzalez, B, Barbas, III"	"2012"
65	"http://sci-hub.cc/10.1261/rna.2299306"	"Artificial control of gene expression in mammalian cells by modulating RNA interference through aptamer - small molecule interaction"	"RNA 12"	"An, CI, Trinh, VB, Yokobayashi, Y."	"2006"
66	"66"	"Conditional RNA interference mediated by allosteric ribozyme"	"J. Am. Chem. Soc"	"Kumar, D, An, CI, Yokobayashi, Y."	"2009"
67	"http://sci-hub.cc/10.1093/nar/gkq954"	"Design of small molecule-responsive microRNAs based on structural requirements for drosha processing"	"Nucleic Acids Res"	"Beisel, CL, Chen, YY, Culler, SJ, Hoff, KG, Smolke, CD"	"2011"
68	"http://sci-hub.cc/10.1126/science.1192128"	"Reprogramming cellular behavior with RNA controllers responsive to endogenous proteins"	"Science"	"Culler, SJ, Hoff, KG, Smolke, CD"	"2010"
69	"69"	"Synthetic riboswitches for external regulation of genes transferred by replication-deficient and oncolytic adenoviruses"	"Nucleic Acids Res"	"Ketzer, P, Haas, SF, Engelhardt, S, Hartig, JS, Nettelbeck, DM"	"2012"
70	"http://sci-hub.cc/10.1038/74493"	"A temperature-regulated replicon-based DNA expression system"	"Nat. Biotechnol"	"Boorsma, M, Nieba, L, Koller, D, Bachmann, MF, Bailey, JE, Renner, WA"	"2000"
71	"http://sci-hub.cc/10.1038/nmeth846"	"A versatile tool for conditional gene expression and knockdown"	"Nat. Methods"	"Szulc, J, Wiznerowicz, M, Sauvain, MO, Trono, D, Aebischer, P. 2006"	"N/A"
72	"http://sci-hub.cc/10.1186/1471-2199-9-23"	"Ligandinduced sequestering of branchpoint sequence allows conditional control of splicing"	"BMC Mol. Biol"	"Kim, DS, Gusti, V, Dery, KJ, Gaur, RK"	"2008"
73	"http://sci-hub.cc/10.1073/pnas"	"Genetic control of mammalian T-cell proliferation with synthetic RNA regulatory systems"	"Proc. Natl Acad. Sci. USA"	"Chen, YY, Jensen, MC, Smolke, CD"	"2010"
74	"http://sci-hub.cc/10.1039/b923076a"	"A liganddependent hammerhead ribozyme switch for controlling mammalian gene expression"	"Mol. Biosyst"	"Auslander, S, Ketzer, P, Hartig, JS"	"2010"
75	"75"	"Controlling gene expression in living cells through small molecule - RNA interactions"	"Science"	"Werstuck, G, Green, MR"	"1998"
76	"http://sci-hub.cc/10.1039/c3cc38688k"	"Directed evolution of a synthetic RNA - protein module to create a new translational switch"	"Chem. Commun"	"Hara, T, Saito, H, Inoue, T."	"2013"
77	"77"	"Stabilization and regression of coronary plaques treated with pitavastatin proven by angioscopy and intravascular ultrasound: the together trial"	"Circ. J. 74"	"Kodama, K, Komatsu, S, Ueda, Y, Takayama, T, Yajima, J, Nanto, S, Matsuoka, H, Saito, S, Hirayama, A."	"2010"
78	"http://sci-hub.cc/10.1128/MCB"	"Proteins binding to 50 untranslated region sites: a general mechanism for translational regulation of mRNAs in human and yeast cells"	"Mol. Cell. Biol"	"Stripecke, R, Oliveira, CC, McCarthy, JE, Hentze, MW"	"1994"
79	"79"	"An auxin-based degron system for the rapid depletion of proteins in nonplant cells"	"Nat. Methods"	"Nishimura, K, Fukagawa, T, Takisawa, H, Kakimoto, T, Kanemaki, M. 2009"	"N/A"
80	"http://sci-hub.cc/10.1021/ja209933r"	"Destabilizing domains derived from the human estrogen receptor"	"J. Am. Chem. Soc"	"Miyazaki, Y, Imoto, H, Chen, LC, Wandless, TJ"	"2012"
81	"http://sci-hub.cc/10.1126/science.287.5454.826"	"Regulation of protein secretion through controlled aggregation in the endoplasmic reticulum"	"Science"	"Rivera, VM"	"2000"
82	"82"	"Halotag: a novel protein labeling technology for cell imaging and protein analysis"	"ACS Chem. Biol. Chem. Biol"	"Los, GV"	"2008"
83	"83"	"Small-molecule hydrophobic tagginginduced degradation of halotag fusion proteins"	"Nat. Chem. Biol"	"Neklesa, TK, Tae, HS, Schneekloth, AR, Stulberg, MJ, Corson, TW, Sundberg, TB, Raina, K, Holley, SA, Crews, CM"	"2011"
84	"http://sci-hub.cc/10.1021/sb400037a"	"Controlling mammalian gene expression by allosteric hepatitis delta virus ribozymes"	"ACS Synth. Biol"	"Nomura, Y, Zhou, LL, Miu, A, Yokobayashi, Y."	"2013"
85	"http://sci-hub.cc/10.1021/ja039025z"	"Chemical genetic control of protein levels: selective in vivo targeted degradation"	"J. Am. Chem. Soc"	"Schneekloth Jr, JS, Fonseca, FN, Koldobskiy, M, Mandal, A, Deshaies, R, Sakamoto, K, Crews, CM"	"2004"
86	"http://sci-hub.cc/10.1016/j.cell.2006.07.025"	"A rapid, reversible, and tunable method to regulate protein function in living cells using synthetic small molecules"	"Cell"	"Banaszynski, LA, Chen, LC, Maynard-Smith, LA, Ooi, AG, Wandless, TJ"	"2006"
87	"http://sci-hub.cc/10.1038/nchembio.598"	"Small-molecule displacement of a cryptic degron causes conditional protein degradation"	"Nat. Chem. Biol"	"Bonger, KM, Chen, LC, Liu, CW, Wandless, TJ"	"2011"
88	"http://sci-hub.cc/10.1016/j.biosystems.2010.11.011"	"Mathematical modeling of cell cycle regulation in response to DNA damage: exploring mechanisms of cell-fate determination"	"Biosystems"	"Iwamoto, K, Hamada, H, Eguchi, Y, Okamoto, M."	"2011"
89	"http://sci-hub.cc/10.1016/S0022-2836(61"	"Genetic regulatory mechanisms in the synthesis of proteins"	"J. Mol. Biol"	"Jacob, F, Monod, J."	"1961"
90	"http://sci-hub.cc/10.1073/pnas"	"Identification and classification of p53-regulated genes"	"Proc. Natl Acad. Sci. USA"	"Yu, J, Zhang, L, Hwang, PM, Rago, C, Kinzler, KW, Vogelstein, B."	"1999"
91	"http://sci-hub.cc/10.1073/pnas.93"	"Doxycyclinemediated quantitative and tissue-specific control of gene expression in transgenic mice"	"Proc. Natl Acad. Sci. USA"	"Kistner, A, Gossen, M, Zimmermann, F, Jerecic, J, Ullmer, C, Lubbert, H, Bujard, H."	"1996"
92	"http://sci-hub.cc/10.1126/science.7792603"	"Transcriptional activation by tetracyclines in mammalian cells"	"Science"	"Gossen, M, Freundlieb, S, Bender, G, Muller, G, Hillen, W, Bujard, H."	"1995"
93	"http://sci-hub.cc/10.1016/j.copbio.2004.07.003"	"Approaches for trigger-inducible viral transgene regulation in genebased tissue engineering"	"Curr. Opin. Biotechnol"	"Weber, W, Fussenegger, M."	"2004"
94	"http://sci-hub.cc/10.1002/jgm.903"	"Pharmacologic transgene control systems for gene therapy"	"J. Gene Med"	"Weber, W, Fussenegger, M."	"2006"
95	"http://sci-hub.cc/10.1016/S0958-1669(02"	"Antiprogestin-controllable transgene regulation in vivo"	"Curr. Opin. Biotechnol"	"Nordstrom, JL"	"2002"
96	"http://sci-hub.cc/10.1006/mthe.2002.0531"	"A system for small-molecule control of conditionally replication-competent adenoviral vectors"	"Mol. Therapy J. Am. Soc. Gene Therapy"	"Chong, H, Ruchatz, A, Clackson, T, Rivera, VM, Vile, RG"	"2002"
97	"http://sci-hub.cc/10.1038/nrg1323"	"Improving the efficiency of RNA interference in mammals"	"Nat. Rev. Genet"	"Mittal, V."	"2004"
98	"http://sci-hub.cc/10.1128/JVI"	"Double-stranded RNA is produced by positive-strand RNA viruses and DNA viruses but not in detectable amounts by negative-strand RNA viruses"	"J. Virol"	"Weber, F, Wagner, V, Rasmussen, SB, Hartmann, R, Paludan, SR"	"2006"
99	"http://sci-hub.cc/10.1093/emboj/cdf582"	"Human dicer preferentially cleaves dsRNAs at their termini without a requirement for ATP"	"EMBO J"	"Zhang, H, Kolb, FA, Brondani, V, Billy, E, Filipowicz, W."	"2002"
100	"100"	"A tunable genetic switch based on RNAi and repressor proteins for regulating gene expression in mammalian cells"	"Cell"	"Deans, TL, Cantor, CR, Collins, JJ"	"2007"
101	"http://sci-hub.cc/10.1002/anie.200804643"	"The chemical biology of aptamers"	"Angew. Chem. Int. Ed. Engl. 48"	"Mayer, G. 2009"	"N/A"
102	"http://sci-hub.cc/10.1038/nchembio.273"	"Synthetic translational regulation by an L7Ae - kink-turn RNP switch"	"Nat. Chem. Biol"	"Saito, H, Kobayashi, T, Hara, T, Fujita, Y, Hayashi, K, Furushima, R, Inoue, T."	"2010"
103	"103"	"A general chemical method to regulate protein stability in the mammalian central nervous system"	"Chem. Biol"	"Iwamoto, M, Bjorklund, T, Lundberg, C, Kirik, D, Wandless, TJ"	"2010"
104	"http://sci-hub.cc/10.1146/annurev.micro.56"	"Inteins: structure, function, and evolution"	"Annu. Rev. Microbiol"	"Gogarten, JP, Senejani, AG, Zhaxybayeva, O, Olendzenski, L, Hilario, E."	"2002"
105	"http://sci-hub.cc/10.1080/15216540500215499"	"Protein splicing: its discovery and structural insight into novel chemical mechanisms"	"IUBMB Life"	"Anraku, Y, Mizutani, R, Satow, Y."	"2005"
106	"106"	"Traceless protein splicing utilizing evolved split inteins"	"Proc. Natl Acad. Sci. USA"	"Lockless, SW, Muir, TW"	"2009"
107	"http://sci-hub.cc/10.1007/s00253-010-2628-x"	"valuable genetic elements in molecular biology and biotechnology"	"Appl. Microbiol. Biotechnol"	"Elleuche, S, Poggeler, S."	"2010"
108	"http://sci-hub.cc/10.1021/ja026769o"	"Protein splicing triggered by a small molecule"	"J. Am. Chem. Soc"	"Mootz, HD, Muir, TW"	"2002"
109	"109"	"Conditional protein splicing: a new tool to control protein structure and function in vitro and in vivo"	"J. Am. Chem. Soc"	"Mootz, HD, Blum, ES, Tyszkiewicz, AB, Muir, TW"	"2003"
110	"http://sci-hub.cc/10.1021/ja042287w"	"Development of a tandem protein trans-splicing system based on native and engineered split inteins"	"J. Am. Chem. Soc"	"Shi, J, Muir, TW"	"2005"
111	"http://sci-hub.cc/10.1021/ja401689b"	"Protein scaffold-activated protein transsplicing in mammalian cells"	"J. Am. Chem. Soc"	"Selgrade, DF, Lohmueller, JJ, Lienert, F, Silver, PA"	"2013"
112	"http://sci-hub.cc/10.1038/nature12148"	"Synthetic analog computation in living cells"	"Nature"	"Daniel, R, Rubens, JR, Sarpeshkar, R, Lu, TK"	"2013"
113	"113"	"A universal RNAi-based logic evaluator that operates in mammalian cells"	"Nat. Biotechnol"	"Rinaudo, K, Bleris, L, Maddamsetti, R, Subramanian, S, Weiss, R, Benenson, Y. 2007"	"N/A"
114	"114"	"Programmable single-cell mammalian biocomputers"	"Nature"	"Auslander, S, Auslander, D, Muller, M, Wieland, M, Fussenegger, M."	"2012"
115	"http://sci-hub.cc/10.1002/bit.20142"	"Biologic gates enable logical transcription control in mammalian cells"	"Biotechnol. Bioeng"	"Kramer, BP, Fischer, C, Fussenegger, M."	"2004"
116	"http://sci-hub.cc/10.1073/pnas.0606398104"	"A synthetic time-delay circuit in mammalian cells and mice"	"Proc. Natl Acad. Sci. USA"	"Weber, W, Stelling, J, Rimann, M, Keller, B, Daoud-El Baba, M, Weber, CC, Aubel, D, Fussenegger, M. 2007"	"N/A"
117	"http://sci-hub.cc/10.1093/nar/gkq671"	"An engineered mammalian band-pass network"	"Nucleic Acids Res"	"Greber, D, Fussenegger, M. 2010"	"e174"
118	"http://sci-hub.cc/10.1073/pnas"	"Hysteresis in a synthetic mammalian gene network"	"Proc. Natl Acad. Sci. USA"	"Kramer, BP, Fussenegger, M."	"2005"
119	"http://sci-hub.cc/10.1038/msb.2010.99"	"A tunable dual-promoter integrator for targeting of cancer cells"	"Mol. Syst. Biol"	"Nissim, L, Bar-Ziv, RH"	"2010"
120	"http://sci-hub.cc/10.1093/nar/gks142"	"A tunable zinc finger-based framework for Boolean logic computation in mammalian cells"	"Nucleic Acids Res"	"Lohmueller, JJ, Armel, TZ, Silver, PA"	"2012"
121	"http://sci-hub.cc/10.1146/annurevgenet-110410-132430"	"Cas systems in Bacteria and Archaea: versatile small RNAs for adaptive defense and regulation"	"Annu. Rev. Genet"	"Bhaya, D, Davison, M, Barrangou, R."	"2011"
122	"122"	"Cas systems: beyond adaptive immunity"	"Nat. Rev. Microbiol"	"Westra, ER, Buckling, A, Fineran, PC"	"2014"
123	"http://sci-hub.cc/10.1038/nbt.2507"	"Targeted genome engineering in human cells with the Cas9 RNA-guided endonuclease"	"Nat. Biotechnol"	"Cho, SW, Kim, S, Kim, JM, Kim, JS"	"2013"
124	"http://sci-hub.cc/10.1126/science.1232033"	"RNA-guided human genome engineering via Cas9"	"Science"	"Mali, P, Yang, L, Esvelt, KM, Aach, J, Guell, M, DiCarlo, JE, Norville, JE, Church, GM"	"2013"
125	"http://sci-hub.cc/10.1126/science.1231143"	"Multiplex genome engineering using CRISPR/Cas systems"	"Science"	"Cong, L"	"2013"
126	"http://sci-hub.cc/10.1016/j.cell.2013.02.022"	"Repurposing CRISPR as an RNA-guided platform for sequence-specific control of gene expression"	"Cell"	"Qi, LS, Larson, MH, Gilbert, LA, Doudna, JA, Weissman, JS, Arkin, AP, Lim, WA"	"2013"
127	"127"	"Methods and compositions for RNA-directed target DNA modification and for RNAdirected modulation of transcription"	"U.S. Patent 20140068797 A1, March"	"Jinek, M, Charpentier, E, Chylinski, K, Doudna, CJH, Lim, W, Qi, L."	"2013"
128	"http://sci-hub.cc/10.1021/sb400081r"	"Tunable and multifunctional eukaryotic transcription factors based on CRISPR/CAS"	"Biol"	"Farzadfard, F, Perli, SD, Lu, TK"	"2013"
129	"129"	"A programmable dual-RNA - guided DNA endonuclease in adaptive bacterial immunity"	"Science"	"Jinek, M, Chylinski, K, Fonfara, I, Hauer, M, Doudna, JA, Charpentier, E. 2012"	"N/A"
130	"http://sci-hub.cc/10.1038/nmeth.2598"	"CRISPR RNA-guided activation of endogenous human genes"	"Nat. Methods"	"Maeder, ML, Linder, SJ, Cascio, VM, Fu, Y, Ho, QH, Joung, JK"	"2013"
131	"131"	"RNA-guided gene activation by CRISPR-CAS9-based transcription factors"	"Nat. Methods"	"Perez-Pinera, P"	"2013"
132	"http://sci-hub.cc/10.1038/nmeth.2969"	"CRISPR transcriptional repression devices and layered circuits in mammalian cells"	"Nat. Methods"	"Kiani, S, Beal, J, Ebrahimkhani, MR, Huh, J, Hall, RN, Xie, Z, Li, Y, Weiss R"	"2014"
133	"http://sci-hub.cc/10.1016/j.molcel.2014.04.022"	"Multiplexed and programmable regulation of gene networks with an integrated RNA and CRISPR/ CAS toolkit in human cells"	"Mol. Cell"	"Nissim, L, Perli, SD, Fridkin, A, Perez-Pinera, P, Lu, TK"	"2014"
